DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,QC Level,# ToxCast Active,Total Assays,% ToxCast Active
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0023951,Carboxin,5234-68-4,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,"2-Methyl-N-phenyl-5,6-dihydro-1,4-oxathiine-3-carboxamide",CC1=C(SCCO1)C(=O)NC1=CC=CC=C1,"InChI=1S/C12H13NO2S/c1-9-11(16-8-7-15-9)12(14)13-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3,(H,13,14)
",C12H13NO2S,235.3,235.066700,1,73/677,677,11
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0023955,Chlorimuron-ethyl,90982-32-4,NSWAMPCUPHPTTC-UHFFFAOYSA-N,Ethyl 2-{[(4-chloro-6-methoxypyrimidin-2-yl)carbamoyl]sulfamoyl}benzoate,CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(OC)=CC(Cl)=N1,"InChI=1S/C15H15ClN4O6S/c1-3-26-13(21)9-6-4-5-7-10(9)27(23,24)20-15(22)19-14-17-11(16)8-12(18-14)25-2/h4-8H,3H2,1-2H3,(H2,17,18,19,20,22)
",C15H15ClN4O6S,414.82,414.040083,1,9/207,207,4
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024000,Chlorthal-dimethyl,1861-32-1,NPOJQCVWMSKXDN-UHFFFAOYSA-N,"Dimethyl 2,3,5,6-tetrachlorobenzene-1,4-dicarboxylate",COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,"InChI=1S/C10H6Cl4O4/c1-17-9(15)3-5(11)7(13)4(10(16)18-2)8(14)6(3)12/h1-2H3
",C10H6Cl4O4,331.95,329.902019,1,30/603,603,5
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024002,Fenpropathrin,39515-41-8,XQUXKZZNEFRCAW-UHFFFAOYNA-N,"Cyano(3-phenoxyphenyl)methyl 2,2,3,3-tetramethylcyclopropane-1-carboxylate",CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,"InChI=1/C22H23NO3/c1-21(2)19(22(21,3)4)20(24)26-18(14-23)15-9-8-12-17(13-15)25-16-10-6-5-7-11-16/h5-13,18-19H,1-4H3
",C22H23NO3,349.43,349.167794,1,124/687,687,18
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024052,Dimethipin,55290-64-7,PHVNLLCAQHGNKU-UHFFFAOYSA-N,"5,6-Dimethyl-2,3-dihydro-1lambda~6~,4lambda~6~-dithiine-1,1,4,4-tetrone",CC1=C(C)S(=O)(=O)CCS1(=O)=O,"InChI=1S/C6H10O4S2/c1-5-6(2)12(9,10)4-3-11(5,7)8/h3-4H2,1-2H3",C6H10O4S2,210.26,210.002051,1,92/618,618,15
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024187,Methyl iodide,74-88-4,INQOMBQAUSQDDS-UHFFFAOYSA-N,Iodomethane,CI,"InChI=1S/CH3I/c1-2/h1H3
",CH3I,141.939,141.927950,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024216,Nitrapyrin,1929-82-4,DCUJJWWUNKIJPH-UHFFFAOYSA-N,2-Chloro-6-(trichloromethyl)pyridine,ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,"InChI=1S/C6H3Cl4N/c7-5-3-1-2-4(11-5)6(8,9)10/h1-3H",C6H3Cl4N,230.9,228.901960,1,20/648,648,3
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024266,Pirimiphos-methyl,29232-93-7,QHOQHJPRIBSPCY-UHFFFAOYSA-N,"O-[2-(Diethylamino)-6-methylpyrimidin-4-yl] O,O-dimethyl phosphorothioate",CCN(CC)C1=NC(OP(=S)(OC)OC)=CC(C)=N1,"InChI=1S/C11H20N3O3PS/c1-6-14(7-2)11-12-9(3)8-10(13-11)17-18(19,15-4)16-5/h8H,6-7H2,1-5H3
",C11H20N3O3PS,305.33,305.096300,1,143/726,726,20
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00242983,"2,2-Dichloro-N-[2-oxo-2-(2-propen-1-ylamino)ethyl]-N-2-propen-1-ylacetamide",97454-00-7,ZAWPDPLWGKAAHU-UHFFFAOYSA-N,"N~2~-(Dichloroacetyl)-N,N~2~-diprop-2-en-1-ylglycinamide",ClC(Cl)C(=O)N(CC=C)CC(=O)NCC=C,"InChI=1S/C10H14Cl2N2O2/c1-3-5-13-8(15)7-14(6-4-2)10(16)9(11)12/h3-4,9H,1-2,5-7H2,(H,13,15)",C10H14Cl2N2O2,265.13,264.043233,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024343,Tralomethrin,66841-25-6,YWSCPYYRJXKUDB-UHFFFAOYNA-N,"Cyano(3-phenoxyphenyl)methyl 2,2-dimethyl-3-(1,2,2,2-tetrabromoethyl)cyclopropane-1-carboxylate",CC1(C)C(C(Br)C(Br)(Br)Br)C1C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,"InChI=1/C22H19Br4NO3/c1-21(2)17(19(23)22(24,25)26)18(21)20(28)30-16(12-27)13-7-6-10-15(11-13)29-14-8-4-3-5-9-14/h3-11,16-19H,1-2H3
",C22H19Br4NO3,665.014,660.809845,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024345,Triasulfuron,82097-50-5,XOPFESVZMSQIKC-UHFFFAOYSA-N,"2-(2-Chloroethoxy)-N-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]benzene-1-sulfonamide",COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=C(OCCCl)C=CC=C2)=N1,"InChI=1S/C14H16ClN5O5S/c1-9-16-12(19-14(17-9)24-2)18-13(21)20-26(22,23)11-6-4-3-5-10(11)25-8-7-15/h3-6H,7-8H2,1-2H3,(H2,16,17,18,19,20,21)
",C14H16ClN5O5S,401.82,401.056067,1,16/511,511,3
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024555,Azoxybenzene,495-48-7,GAUZCKBSTZFWCT-UHFFFAOYSA-N,(Phenyl-NNO-azoxy)benzene,O=N(=NC1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C12H10N2O/c15-14(12-9-5-2-6-10-12)13-11-7-3-1-4-8-11/h1-10H
",C12H10N2O,198.225,198.079313,1,14/244,244,6
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024846,Copper acetoarsenite,12002-03-8,HTSABAUNNZLCMN-UHFFFAOYSA-F,,[Cu++].[Cu++].[Cu++].[Cu++].[O-][As]=O.[O-][As]=O.[O-][As]=O.[O-][As]=O.[O-][As]=O.[O-][As]=O.CC([O-])=O.CC([O-])=O,"InChI=1S/2C2H4O2.6AsHO2.4Cu/c2*1-2(3)4;6*2-1-3;;;;/h2*1H3,(H,3,4);6*(H,2,3);;;;/q;;;;;;;;4*+2/p-8",C4H6As6Cu4O16,1013.79,1011.213546,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024896,"(2,4-Dichlorophenoxy)acetic acid dimethylamine",2008-39-1,IUQJDHJVPLLKFL-UHFFFAOYSA-N,"(2,4-Dichlorophenoxy)acetic acid--N-methylmethanamine (1/1)",C[NH2+]C.[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C8H6Cl2O3.C2H7N/c9-5-1-2-7(6(10)3-5)13-4-8(11)12;1-3-2/h1-3H,4H2,(H,11,12);3H,1-2H3
",C10H13Cl2NO3,266.12,265.027249,1,2/244,244,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0026098,"2,3,5,6-Tetrachloronitrobenzene",117-18-0,XQTLDIFVVHJORV-UHFFFAOYSA-N,"1,2,4,5-Tetrachloro-3-nitrobenzene",[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,InChI=1S/C6HCl4NO2/c7-2-1-3(8)5(10)6(4(2)9)11(12)13/h1H,C6HCl4NO2,260.88,258.876139,1,10/331,331,3
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0026838,Isopropyl tetradecanoate,110-27-0,AXISYYRBXTVTFY-UHFFFAOYSA-N,Propan-2-yl tetradecanoate,CCCCCCCCCCCCCC(=O)OC(C)C,"InChI=1S/C17H34O2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(18)19-16(2)3/h16H,4-15H2,1-3H3",C17H34O2,270.457,270.255880,1,1/369,369,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0027640,Malic acid,6915-15-7,BJEPYKJPYRNKOW-UHFFFAOYNA-N,2-Hydroxybutanedioic acid,OC(CC(O)=O)C(O)=O,"InChI=1/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)
",C4H6O5,134.087,134.021523,1,7/625,625,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029688,Iron(II) sulfate,7720-78-7,BAUYGSIQEAFULO-UHFFFAOYSA-L,Iron(2+) sulfate,[Fe++].[O-]S([O-])(=O)=O,"InChI=1S/Fe.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2",FeO4S,151.9,151.886666,2,1/244,244,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032443,"10,10'-Oxybisphenoxarsine",58-36-6,VCRZAKVGPJFABU-UHFFFAOYSA-N,"10,10'-Oxydi(10H-phenoxarsinine)",O([As]1C2=C(OC3=C1C=CC=C3)C=CC=C2)[As]1C2=C(OC3=C1C=CC=C3)C=CC=C2,InChI=1S/C24H16As2O3/c1-5-13-21-17(9-1)25(18-10-2-6-14-22(18)27-21)29-26-19-11-3-7-15-23(19)28-24-16-8-4-12-20(24)26/h1-16H,C24H16As2O3,502.232,501.953134,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032493,Triadimenol,55219-65-3,BAZVSMNPJJMILC-UHFFFAOYNA-N,"1-(4-Chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)butan-2-ol",CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,"InChI=1/C14H18ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,12-13,19H,1-3H3
",C14H18ClN3O2,295.77,295.108754,1,116/733,733,16
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032497,Triclopyr,55335-06-3,REEQLXCGVXDJSQ-UHFFFAOYSA-N,"[(3,5,6-Trichloropyridin-2-yl)oxy]acetic acid",OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,"InChI=1S/C7H4Cl3NO3/c8-3-1-4(9)7(11-6(3)10)14-2-5(12)13/h1H,2H2,(H,12,13)
",C7H4Cl3NO3,256.46,254.925676,1,21/656,656,3
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032520,Azoxystrobin,131860-33-8,WFDXOXNFNRHQEC-GHRIWEEISA-N,Methyl (2E)-2-(2-{[6-(2-cyanophenoxy)pyrimidin-4-yl]oxy}phenyl)-3-methoxyprop-2-enoate,CO\C=C(\C(=O)OC)C1=CC=CC=C1OC1=CC(OC2=CC=CC=C2C#N)=NC=N1,"InChI=1S/C22H17N3O5/c1-27-13-17(22(26)28-2)16-8-4-6-10-19(16)30-21-11-20(24-14-25-21)29-18-9-5-3-7-15(18)12-23/h3-11,13-14H,1-2H3/b17-13+
",C22H17N3O5,403.394,403.116821,1,274/883,883,31
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032572,Prallethrin,23031-36-9,SMKRKQBMYOFFMU-UHFFFAOYNA-N,"2-Methyl-4-oxo-3-(prop-2-yn-1-yl)cyclopent-2-en-1-yl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,"InChI=1/C19H24O3/c1-7-8-13-12(4)16(10-15(13)20)22-18(21)17-14(9-11(2)3)19(17,5)6/h1,9,14,16-17H,8,10H2,2-6H3
",C19H24O3,300.398,300.172545,1,218/792,792,28
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032578,Thiodicarb,59669-26-0,XDOTVMNBCQVZKG-UHFFFAOYSA-N,"Dimethyl N,N'-{sulfanediylbis[(methylcarbamoyl)oxy]}diethanimidothioate",CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,"InChI=1S/C10H18N4O4S3/c1-7(19-5)11-17-9(15)13(3)21-14(4)10(16)18-12-8(2)20-6/h1-6H3
",C10H18N4O4S3,354.46,354.049019,1,178/682,682,26
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032601,Cyproconazole,94361-06-5,UFNOUKDBUJZYDE-UHFFFAOYNA-N,"2-(4-Chlorophenyl)-3-cyclopropyl-1-(1H-1,2,4-triazol-1-yl)butan-2-ol",CC(C1CC1)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1,"InChI=1/C15H18ClN3O/c1-11(12-2-3-12)15(20,8-19-10-17-9-18-19)13-4-6-14(16)7-5-13/h4-7,9-12,20H,2-3,8H2,1H3
",C15H18ClN3O,291.78,291.113840,1,104/715,715,15
