COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-DB	2010	48	067	14.2	14.2
2,4-DB	2010	48	069	0.2	56
2,4-DB	2010	48	073	21	21
2,4-DB	2010	48	075	10.2	41.2
2,4-DB	2010	48	077		15.6
2,4-DB	2010	48	079	149.3	150.4
2,4-DB	2010	48	083	2	2
2,4-DB	2010	48	085	47.9	48.1
2,4-DB	2010	48	087	300.9	329.4
2,4-DB	2010	48	089	0.6	101.2
2,4-DB	2010	48	091		0.9
2,4-DB	2010	48	093	155.2	189
2,4-DB	2010	48	095		0.6
2,4-DB	2010	48	097	47	47.2
2,4-DB	2010	48	099	14.6	14.6
2,4-DB	2010	48	101		25.5
2,4-DB	2010	48	107	7.8	7.8
2,4-DB	2010	48	109		66.8
2,4-DB	2010	48	111	0.5	38.4
2,4-DB	2010	48	113	9.3	10.3
2,4-DB	2010	48	115	26	66.9
2,4-DB	2010	48	117		94.5
2,4-DB	2010	48	119	20.2	24.4
2,4-DB	2010	48	121	113.1	113.3
2,4-DB	2010	48	123		14.5
2,4-DB	2010	48	125	1	41.2
2,4-DB	2010	48	129	90.6	141.2
2,4-DB	2010	48	133	34.7	84.4
2,4-DB	2010	48	135		4.8
2,4-DB	2010	48	139	53.6	55.8
2,4-DB	2010	48	141	0.1	149.8
2,4-DB	2010	48	143	10.9	47.3
2,4-DB	2010	48	145	30.5	31.6
2,4-DB	2010	48	147	60.2	65.1
2,4-DB	2010	48	149		37
2,4-DB	2010	48	151	1.6	1.6
2,4-DB	2010	48	153	0.2	15
2,4-DB	2010	48	155	3.5	50.5
2,4-DB	2010	48	159	8.9	8.9
2,4-DB	2010	48	161	13.5	13.5
2,4-DB	2010	48	165	479	583.3
2,4-DB	2010	48	169	1.3	1.3
2,4-DB	2010	48	171		24.8
2,4-DB	2010	48	173	4.6	4.6
2,4-DB	2010	48	175		1.4
2,4-DB	2010	48	177		32.7
2,4-DB	2010	48	179	1.4	36.5
2,4-DB	2010	48	181	62.9	63.2
2,4-DB	2010	48	183	11.5	11.5
2,4-DB	2010	48	185	9	9
2,4-DB	2010	48	187		12.4
2,4-DB	2010	48	189	0.2	12.5
2,4-DB	2010	48	191	34.8	34.8
2,4-DB	2010	48	193	37.2	37.2
2,4-DB	2010	48	195	1.2	0.9
2,4-DB	2010	48	197	1.5	15.6
2,4-DB	2010	48	199	7.7	7.7
2,4-DB	2010	48	203	13.1	13.1
2,4-DB	2010	48	205	4.5	168
2,4-DB	2010	48	207	93.4	93.4
2,4-DB	2010	48	209		8.9
2,4-DB	2010	48	211		22.8
2,4-DB	2010	48	213	40.6	40.6
2,4-DB	2010	48	217	66.9	67
2,4-DB	2010	48	219	48.6	74.4
2,4-DB	2010	48	221	0.6	34
2,4-DB	2010	48	223	32.1	32.1
2,4-DB	2010	48	225	32.9	32.9
2,4-DB	2010	48	229		311.4
2,4-DB	2010	48	231	45.1	48.3
2,4-DB	2010	48	237		4.6
2,4-DB	2010	48	241	3.9	3.9
2,4-DB	2010	48	251	34.3	34.3
2,4-DB	2010	48	253	2.9	2.9
2,4-DB	2010	48	255		24.2
2,4-DB	2010	48	257	21.8	24
2,4-DB	2010	48	259		9.6
2,4-DB	2010	48	265		0.4
2,4-DB	2010	48	267		3.9
2,4-DB	2010	48	269	0.3	0.3
2,4-DB	2010	48	271		0.4
2,4-DB	2010	48	275	8.4	8.4
2,4-DB	2010	48	277	167.2	175.6
2,4-DB	2010	48	279	39.9	142.2
2,4-DB	2010	48	281		3.3
2,4-DB	2010	48	285		32.2
2,4-DB	2010	48	287		13.2
2,4-DB	2010	48	289	69.9	69.9
2,4-DB	2010	48	293	55.4	55.4
2,4-DB	2010	48	295	0.1	24.3
2,4-DB	2010	48	299		0.5
2,4-DB	2010	48	303	10.7	23.8
2,4-DB	2010	48	305	10.4	10.4
2,4-DB	2010	48	307		8.4
2,4-DB	2010	48	309	24.1	24.3
2,4-DB	2010	48	313	7	7
2,4-DB	2010	48	315	4.3	4.3
2,4-DB	2010	48	317		12.8
2,4-DB	2010	48	319		9.3
2,4-DB	2010	48	325	0.1	46.3
2,4-DB	2010	48	327		0.6
2,4-DB	2010	48	329	0.4	34.9
2,4-DB	2010	48	331	47.4	47.4
2,4-DB	2010	48	333		7.4
2,4-DB	2010	48	335	1.1	1.1
2,4-DB	2010	48	337	5.6	16.7
2,4-DB	2010	48	339	6.2	6.2
2,4-DB	2010	48	341	0.8	40.5
2,4-DB	2010	48	343	1.9	1.9
2,4-DB	2010	48	345	1.2	1.2
2,4-DB	2010	48	347	10.4	10.4
2,4-DB	2010	48	349	19.1	19.2
2,4-DB	2010	48	351	7.8	7.8
2,4-DB	2010	48	353	0.2	0.2
2,4-DB	2010	48	357	9.8	20.8
2,4-DB	2010	48	363	2.2	6.2
2,4-DB	2010	48	365	22.3	22.3
2,4-DB	2010	48	367	5.2	41.9
2,4-DB	2010	48	369	7	158.6
2,4-DB	2010	48	371	1	1
2,4-DB	2010	48	373	6.2	6.2
2,4-DB	2010	48	377		23.6
2,4-DB	2010	48	379	57.8	57.8
2,4-DB	2010	48	381		34
2,4-DB	2010	48	387	20.1	20.1
2,4-DB	2010	48	389	0.5	124.9
2,4-DB	2010	48	393	0.2	0.2
2,4-DB	2010	48	395	68.8	68.8
2,4-DB	2010	48	397	3	3
2,4-DB	2010	48	399	3.4	3.4
2,4-DB	2010	48	401	29.1	29.1
2,4-DB	2010	48	403	9.6	9.6
2,4-DB	2010	48	405	20.2	20.2
2,4-DB	2010	48	407	24	24
2,4-DB	2010	48	411		10.5
2,4-DB	2010	48	415	5.9	5.9
2,4-DB	2010	48	417		0.8
2,4-DB	2010	48	419	7.8	7.8
2,4-DB	2010	48	421	0.8	0.6
2,4-DB	2010	48	423	40.1	40.1
2,4-DB	2010	48	425		2.2
2,4-DB	2010	48	433	1	1
2,4-DB	2010	48	437	0.3	9.9
2,4-DB	2010	48	439	25.2	25.2
2,4-DB	2010	48	441	4.4	4.4
2,4-DB	2010	48	445	208.3	208.3
2,4-DB	2010	48	447	8.4	8.4
2,4-DB	2010	48	449	74.7	74.7
2,4-DB	2010	48	451		5.6
2,4-DB	2010	48	453		12.8
2,4-DB	2010	48	455	22.3	22.3
2,4-DB	2010	48	457	12.5	12.5
2,4-DB	2010	48	459	22.9	22.9
2,4-DB	2010	48	463		5.2
2,4-DB	2010	48	467	26	26
2,4-DB	2010	48	471	16.2	16.2
2,4-DB	2010	48	473	30.2	30.2
2,4-DB	2010	48	475		16.6
2,4-DB	2010	48	477		97.5
2,4-DB	2010	48	483	36.7	60.4
2,4-DB	2010	48	485	2.8	5.1
2,4-DB	2010	48	487	83.4	287.6
2,4-DB	2010	48	491	44.2	44.2
2,4-DB	2010	48	493		45.4
2,4-DB	2010	48	497		53.7
2,4-DB	2010	48	499	70.2	70.2
2,4-DB	2010	48	501	212	212
2,4-DB	2010	48	503	14.6	15.1
2,4-DB	2010	49	003	604.7	604.7
2,4-DB	2010	49	005	666.4	666.4
2,4-DB	2010	49	007		70.3
2,4-DB	2010	49	009		55.5
2,4-DB	2010	49	011	56.8	56.8
2,4-DB	2010	49	013		433.2
2,4-DB	2010	49	015		220.9
2,4-DB	2010	49	019		32.1
2,4-DB	2010	49	023		202.4
2,4-DB	2010	49	027		752.8
2,4-DB	2010	49	029	148.1	148.1
2,4-DB	2010	49	033	104.9	104.9
2,4-DB	2010	49	035	30.9	30.9
2,4-DB	2010	49	037		48.1
2,4-DB	2010	49	039		454.2
2,4-DB	2010	49	041		328.3
2,4-DB	2010	49	043		106.1
2,4-DB	2010	49	045	103.7	103.7
2,4-DB	2010	49	047		359.1
2,4-DB	2010	49	049		335.7
2,4-DB	2010	49	051		81.5
2,4-DB	2010	49	057	197.5	197.5
2,4-DB	2010	50	001	74.5	92.6
2,4-DB	2010	50	003	9.4	11.7
2,4-DB	2010	50	005	7.2	9
2,4-DB	2010	50	007	14	17.4
2,4-DB	2010	50	011	16.8	20.8
2,4-DB	2010	50	013	5.6	7
2,4-DB	2010	50	015	4.7	5.9
2,4-DB	2010	50	017	6.5	8.1
2,4-DB	2010	50	019	8.3	10.3
2,4-DB	2010	50	021	19.2	23.9
2,4-DB	2010	50	023	5.1	6.3
2,4-DB	2010	50	025	5	6.2
2,4-DB	2010	50	027	5.9	7.3
2,4-DB	2010	51	001	20.5	20.5
2,4-DB	2010	51	003		0.9
2,4-DB	2010	51	005		1.4
2,4-DB	2010	51	007		3.2
2,4-DB	2010	51	011		0.7
2,4-DB	2010	51	015		51.8
2,4-DB	2010	51	017		2.9
2,4-DB	2010	51	019		0.1
2,4-DB	2010	51	021		8.5
2,4-DB	2010	51	023		12
2,4-DB	2010	51	025	0.2	9.5
2,4-DB	2010	51	027		0.5
2,4-DB	2010	51	029		0.4
2,4-DB	2010	51	031		1.2
2,4-DB	2010	51	033		10.4
2,4-DB	2010	51	035		11.6
2,4-DB	2010	51	036	3.8	3.8
2,4-DB	2010	51	037		2.4
2,4-DB	2010	51	041		0.8
2,4-DB	2010	51	043		1
2,4-DB	2010	51	045		1.5
2,4-DB	2010	51	047		3.9
2,4-DB	2010	51	049		0.5
2,4-DB	2010	51	051		0.6
2,4-DB	2010	51	053	15.7	33.4
2,4-DB	2010	51	057	9.8	9.8
2,4-DB	2010	51	059		0.2
2,4-DB	2010	51	061		3.6
2,4-DB	2010	51	063		20.2
2,4-DB	2010	51	065		0.7
2,4-DB	2010	51	067	0.3	0.9
2,4-DB	2010	51	069		0.5
2,4-DB	2010	51	071		6.5
2,4-DB	2010	51	073	4.2	4.2
2,4-DB	2010	51	075		1.3
2,4-DB	2010	51	077		8.6
2,4-DB	2010	51	081	40.5	54
2,4-DB	2010	51	083		1.7
2,4-DB	2010	51	085		9.7
2,4-DB	2010	51	087		2.1
2,4-DB	2010	51	091		3.4
2,4-DB	2010	51	093	60.6	84
2,4-DB	2010	51	095	0.5	0.5
2,4-DB	2010	51	097	8.4	8.4
2,4-DB	2010	51	099	1.4	1.4
2,4-DB	2010	51	101	8.1	8.1
2,4-DB	2010	51	103	2.2	2.2
2,4-DB	2010	51	105		8.9
2,4-DB	2010	51	107		2.9
2,4-DB	2010	51	109		1.8
2,4-DB	2010	51	111		1.5
2,4-DB	2010	51	113		2.8
2,4-DB	2010	51	115	0.8	0.8
2,4-DB	2010	51	117		13.4
2,4-DB	2010	51	119	4.5	4.5
2,4-DB	2010	51	121		14.4
2,4-DB	2010	51	125		0.2
2,4-DB	2010	51	127	2.6	2.6
2,4-DB	2010	51	131	12.7	12.7
2,4-DB	2010	51	133	8.7	8.7
2,4-DB	2010	51	135		0.6
2,4-DB	2010	51	137		1.8
2,4-DB	2010	51	139		0.3
2,4-DB	2010	51	141		0.2
2,4-DB	2010	51	143		1.8
2,4-DB	2010	51	145		0.6
2,4-DB	2010	51	147		0.3
2,4-DB	2010	51	149	7	18
2,4-DB	2010	51	153		1.1
2,4-DB	2010	51	155		10.3
2,4-DB	2010	51	157		0.2
2,4-DB	2010	51	159	7.6	7.6
2,4-DB	2010	51	161		1.1
2,4-DB	2010	51	163		21.6
2,4-DB	2010	51	165		2.6
2,4-DB	2010	51	167		7.8
2,4-DB	2010	51	169		9.4
2,4-DB	2010	51	171		1.9
2,4-DB	2010	51	173		8.5
2,4-DB	2010	51	175	166.4	202.4
2,4-DB	2010	51	177		1.4
2,4-DB	2010	51	179		0.7
2,4-DB	2010	51	181	31.8	48.3
2,4-DB	2010	51	183	32	61.3
2,4-DB	2010	51	185		13.2
2,4-DB	2010	51	191		23.5
2,4-DB	2010	51	193	9.3	9.3
2,4-DB	2010	51	195		0.6
2,4-DB	2010	51	197		36
2,4-DB	2010	51	199	0.1	0.1
2,4-DB	2010	51	550	0.2	30.9
2,4-DB	2010	51	800	67.4	88.6
2,4-DB	2010	51	810	1.1	17.5
2,4-DB	2010	54	001	4.7	4.7
2,4-DB	2010	54	003		13.4
2,4-DB	2010	54	005		0.1
2,4-DB	2010	54	007		2.2
2,4-DB	2010	54	009	7.5	7.6
2,4-DB	2010	54	011		3
2,4-DB	2010	54	013		0.7
2,4-DB	2010	54	017	2.6	2.6
2,4-DB	2010	54	019		1.4
2,4-DB	2010	54	021		1.4
2,4-DB	2010	54	023		3.6
2,4-DB	2010	54	025		13.1
2,4-DB	2010	54	027		5
2,4-DB	2010	54	029	0.9	0.9
2,4-DB	2010	54	031		4.7
2,4-DB	2010	54	033	4.2	4.2
2,4-DB	2010	54	035		2.6
2,4-DB	2010	54	037		24.4
2,4-DB	2010	54	039		1
2,4-DB	2010	54	041	1.3	1.3
2,4-DB	2010	54	043		1.1
2,4-DB	2010	54	045		0.1
2,4-DB	2010	54	049	2.6	2.7
2,4-DB	2010	54	051	11.4	11.4
2,4-DB	2010	54	053		20.2
2,4-DB	2010	54	055		2.3
2,4-DB	2010	54	057		5.9
2,4-DB	2010	54	061	4.6	4.6
2,4-DB	2010	54	063		12.5
2,4-DB	2010	54	065		2
2,4-DB	2010	54	067		1.1
2,4-DB	2010	54	069	16.9	16.9
2,4-DB	2010	54	071		5.5
2,4-DB	2010	54	073	1.2	1.2
2,4-DB	2010	54	075		7.5
2,4-DB	2010	54	077	20.7	20.9
2,4-DB	2010	54	079		1.9
2,4-DB	2010	54	081		2.3
2,4-DB	2010	54	083		4.9
2,4-DB	2010	54	085	2.2	2.2
2,4-DB	2010	54	087		1.4
2,4-DB	2010	54	089		2.5
2,4-DB	2010	54	091	0.9	0.9
2,4-DB	2010	54	093		0.8
2,4-DB	2010	54	095	2	2
2,4-DB	2010	54	097	3.3	3.3
2,4-DB	2010	54	099		1.5
2,4-DB	2010	54	101		0.3
2,4-DB	2010	54	103	1.6	1.6
2,4-DB	2010	54	105		1.1
2,4-DB	2010	54	107	4.3	4.5
2,4-DB	2010	54	109		0.6
2,4-DB	2010	55	001		232.3
2,4-DB	2010	55	009	67.1	67.1
2,4-DB	2010	55	011		844.9
2,4-DB	2010	55	015	60.1	60.1
2,4-DB	2010	55	021		672
2,4-DB	2010	55	023	804.5	804.5
2,4-DB	2010	55	025		1090
2,4-DB	2010	55	027		1092.9
2,4-DB	2010	55	029	67.8	67.8
2,4-DB	2010	55	033		972.7
2,4-DB	2010	55	035		598.6
2,4-DB	2010	55	037		0.5
2,4-DB	2010	55	039	85	85
2,4-DB	2010	55	041		1.1
2,4-DB	2010	55	043	2087.2	2087.2
2,4-DB	2010	55	045		1104.5
2,4-DB	2010	55	047		243.7
2,4-DB	2010	55	049	1204.8	1204.8
2,4-DB	2010	55	053		583
2,4-DB	2010	55	055		498
2,4-DB	2010	55	057		384.9
2,4-DB	2010	55	059		26.7
2,4-DB	2010	55	061	64.6	64.6
2,4-DB	2010	55	063		405.3
2,4-DB	2010	55	065	1164.1	1164.1
2,4-DB	2010	55	067		24.3
2,4-DB	2010	55	071	91.4	91.4
2,4-DB	2010	55	075		10.9
2,4-DB	2010	55	077		433.6
2,4-DB	2010	55	079		3.4
2,4-DB	2010	55	081		972.7
2,4-DB	2010	55	083		33.2
2,4-DB	2010	55	087	52.4	52.4
2,4-DB	2010	55	089		23.1
2,4-DB	2010	55	091		249.4
2,4-DB	2010	55	093		726.4
2,4-DB	2010	55	097		847.1
2,4-DB	2010	55	101		35.5
2,4-DB	2010	55	103	971.3	971.3
2,4-DB	2010	55	105		518.3
2,4-DB	2010	55	109		857.4
2,4-DB	2010	55	111	1175.2	1175.2
2,4-DB	2010	55	115		30.2
2,4-DB	2010	55	117	64.6	64.6
2,4-DB	2010	55	121		773.2
2,4-DB	2010	55	123	1416.1	1416.1
2,4-DB	2010	55	127		40.3
2,4-DB	2010	55	131		29.6
2,4-DB	2010	55	133		23.2
2,4-DB	2010	55	135		778.3
2,4-DB	2010	55	137		297.6
2,4-DB	2010	55	139	71	71
2,4-DB	2010	55	141		544.1
2,4-DB	2010	56	023		457.9
2,4-DB	2010	56	035		66.6
2,4-DB	2010	56	039		64.2
2,4-DB	2010	56	041		100
6-BENZYLADENINE	2010	01	009	0.1	0.1
6-BENZYLADENINE	2010	01	043	0.1	0.1
6-BENZYLADENINE	2010	01	049	0.1	0.1
6-BENZYLADENINE	2010	01	095	0.1	0.1
6-BENZYLADENINE	2010	06	007	0.1	0.1
6-BENZYLADENINE	2010	06	053	0.1	0.1
6-BENZYLADENINE	2010	06	065	9.3	9.3
6-BENZYLADENINE	2010	06	073	0.1	0.1
6-BENZYLADENINE	2010	06	077	52.8	52.8
6-BENZYLADENINE	2010	06	081	0.4	0.4
6-BENZYLADENINE	2010	06	083	0.1	0.1
6-BENZYLADENINE	2010	06	099	26.9	26.9
6-BENZYLADENINE	2010	06	111	0.2	0.2
6-BENZYLADENINE	2010	06	115	0.2	0.2
6-BENZYLADENINE	2010	09	001	0.3	0.3
6-BENZYLADENINE	2010	09	003	1.3	1.3
6-BENZYLADENINE	2010	09	005	0.5	0.5
6-BENZYLADENINE	2010	09	007	0.3	0.3
6-BENZYLADENINE	2010	09	009	1	1
6-BENZYLADENINE	2010	09	011	0.3	0.3
6-BENZYLADENINE	2010	09	013	0.4	0.4
6-BENZYLADENINE	2010	09	015	0.5	0.5
6-BENZYLADENINE	2010	16	001	0.1	0.1
6-BENZYLADENINE	2010	16	005	0.1	0.1
6-BENZYLADENINE	2010	16	011	0.1	0.1
6-BENZYLADENINE	2010	16	017	0.1	0.1
6-BENZYLADENINE	2010	16	019	0.2	0.2
6-BENZYLADENINE	2010	16	021	0.1	0.1
6-BENZYLADENINE	2010	16	027	8.9	8.9
6-BENZYLADENINE	2010	16	031	0.1	0.1
6-BENZYLADENINE	2010	16	045	0.6	0.6
6-BENZYLADENINE	2010	16	049	0.1	0.1
6-BENZYLADENINE	2010	16	051	0.1	0.1
6-BENZYLADENINE	2010	16	055	0.1	0.1
6-BENZYLADENINE	2010	16	065	0.1	0.1
6-BENZYLADENINE	2010	16	075	3.8	3.8
6-BENZYLADENINE	2010	16	077	0.1	0.1
6-BENZYLADENINE	2010	16	083	0.1	0.1
6-BENZYLADENINE	2010	16	087	0.5	0.5
6-BENZYLADENINE	2010	17	007	0.1
6-BENZYLADENINE	2010	17	013	0.1	0.1
6-BENZYLADENINE	2010	17	037	0.1	0.1
6-BENZYLADENINE	2010	17	077	0.1	0.1
6-BENZYLADENINE	2010	17	099	0.1	0.1
6-BENZYLADENINE	2010	17	105	0.1	0.1
6-BENZYLADENINE	2010	17	111	0.2	0.2
6-BENZYLADENINE	2010	17	119	0.1	0.1
6-BENZYLADENINE	2010	17	121	0.1
6-BENZYLADENINE	2010	17	149	0.1	0.1
6-BENZYLADENINE	2010	17	201	0.1	0.1
6-BENZYLADENINE	2010	18	019	0.1	0.1
6-BENZYLADENINE	2010	18	039	0.1	0.1
6-BENZYLADENINE	2010	18	047	0.1
6-BENZYLADENINE	2010	18	073	0.1	0.1
6-BENZYLADENINE	2010	18	089	0.1	0.1
6-BENZYLADENINE	2010	18	091	0.1	0.1
6-BENZYLADENINE	2010	18	109	0.2	0.2
6-BENZYLADENINE	2010	18	113	0.1	0.1
6-BENZYLADENINE	2010	19	061	0.1	0.1
6-BENZYLADENINE	2010	19	169	0.1	0.1
6-BENZYLADENINE	2010	21	015	0.1	0.1
6-BENZYLADENINE	2010	21	037	0.1	0.1
6-BENZYLADENINE	2010	21	067	0.1	0.1
6-BENZYLADENINE	2010	21	069	0.1	0.1
6-BENZYLADENINE	2010	21	123	0.1	0.1
6-BENZYLADENINE	2010	21	169	0.1
6-BENZYLADENINE	2010	21	187	0.1	0.1
6-BENZYLADENINE	2010	21	207	0.1	0.1
6-BENZYLADENINE	2010	21	209	0.1	0.1
6-BENZYLADENINE	2010	21	211	0.1	0.1
6-BENZYLADENINE	2010	21	227	0.2	0.2
6-BENZYLADENINE	2010	21	239	0.1	0.1
6-BENZYLADENINE	2010	23	001	1.1	1.1
6-BENZYLADENINE	2010	23	003	0.2	0.2
6-BENZYLADENINE	2010	23	005	0.3	0.3
6-BENZYLADENINE	2010	23	007	0.1	0.1
6-BENZYLADENINE	2010	23	009	0.2	0.2
6-BENZYLADENINE	2010	23	011	0.9	0.9
6-BENZYLADENINE	2010	23	013	0.1	0.1
6-BENZYLADENINE	2010	23	015	0.1	0.1
6-BENZYLADENINE	2010	23	017	1.2	1.2
6-BENZYLADENINE	2010	23	019	0.9	0.9
6-BENZYLADENINE	2010	23	021	0.1	0.1
6-BENZYLADENINE	2010	23	025	0.3	0.3
6-BENZYLADENINE	2010	23	027	0.3	0.3
6-BENZYLADENINE	2010	23	029	0.4	0.4
6-BENZYLADENINE	2010	23	031	0.6	0.6
6-BENZYLADENINE	2010	24	001	0.3	0.3
6-BENZYLADENINE	2010	24	003	0.1	0.1
6-BENZYLADENINE	2010	24	005	0.1	0.1
6-BENZYLADENINE	2010	24	013	0.9	0.9
6-BENZYLADENINE	2010	24	019	0.1	0.1
6-BENZYLADENINE	2010	24	021	0.4	0.4
6-BENZYLADENINE	2010	24	023	0.1	0.1
6-BENZYLADENINE	2010	24	025	0.5	0.5
6-BENZYLADENINE	2010	24	027	0.1	0.1
6-BENZYLADENINE	2010	24	031	0.4	0.4
6-BENZYLADENINE	2010	24	037	0.1	0.1
6-BENZYLADENINE	2010	24	039	0.1	0.1
6-BENZYLADENINE	2010	24	043	5.5	5.5
6-BENZYLADENINE	2010	24	047	0.1	0.1
6-BENZYLADENINE	2010	25	003	0.2	0.2
6-BENZYLADENINE	2010	25	005	0.1	0.1
6-BENZYLADENINE	2010	25	009	0.3	0.3
6-BENZYLADENINE	2010	25	011	0.5	0.5
6-BENZYLADENINE	2010	25	013	0.2	0.2
6-BENZYLADENINE	2010	25	015	0.3	0.3
6-BENZYLADENINE	2010	25	017	0.5	0.5
6-BENZYLADENINE	2010	25	023	0.1	0.1
6-BENZYLADENINE	2010	25	027	2	2
6-BENZYLADENINE	2010	26	001	0.1	0.1
6-BENZYLADENINE	2010	26	005	1	1
6-BENZYLADENINE	2010	26	007	0.3	0.3
6-BENZYLADENINE	2010	26	009	3.3	3.3
6-BENZYLADENINE	2010	26	019	3.9	3.9
6-BENZYLADENINE	2010	26	021	4.9	4.9
6-BENZYLADENINE	2010	26	023	0.1	0.1
6-BENZYLADENINE	2010	26	027	0.6	0.6
6-BENZYLADENINE	2010	26	029	1.9	1.9
6-BENZYLADENINE	2010	26	031	0.2	0.2
6-BENZYLADENINE	2010	26	037	0.1	0.1
6-BENZYLADENINE	2010	26	045	0.1	0.1
6-BENZYLADENINE	2010	26	047	0.1	0.1
6-BENZYLADENINE	2010	26	049	0.5	0.5
6-BENZYLADENINE	2010	26	055	5.2	5.2
6-BENZYLADENINE	2010	26	059	0.1	0.1
6-BENZYLADENINE	2010	26	065	0.1	0.1
6-BENZYLADENINE	2010	26	067	0.6	0.6
6-BENZYLADENINE	2010	26	069	0.1	0.1
6-BENZYLADENINE	2010	26	073		0.1
6-BENZYLADENINE	2010	26	075	0.1	0.1
6-BENZYLADENINE	2010	26	077	0.2	0.2
6-BENZYLADENINE	2010	26	081	12.7	12.7
6-BENZYLADENINE	2010	26	087	0.4	0.4
6-BENZYLADENINE	2010	26	089	6.7	6.7
6-BENZYLADENINE	2010	26	091	0.6	0.6
6-BENZYLADENINE	2010	26	093	0.1	0.1
6-BENZYLADENINE	2010	26	099	0.4	0.4
6-BENZYLADENINE	2010	26	101	2.8	2.8
6-BENZYLADENINE	2010	26	105	0.1	0.1
6-BENZYLADENINE	2010	26	107		0.1
6-BENZYLADENINE	2010	26	111		0.1
6-BENZYLADENINE	2010	26	113	0.1	0.1
6-BENZYLADENINE	2010	26	115	0.1	0.1
6-BENZYLADENINE	2010	26	117		0.8
6-BENZYLADENINE	2010	26	119	0.1	0.1
6-BENZYLADENINE	2010	26	121	0.1	0.1
6-BENZYLADENINE	2010	26	123	0.1	0.1
6-BENZYLADENINE	2010	26	125	0.2	0.2
6-BENZYLADENINE	2010	26	127	0.2	0.2
6-BENZYLADENINE	2010	26	129	0.2	0.2
6-BENZYLADENINE	2010	26	133		0.1
6-BENZYLADENINE	2010	26	139	4.7	4.7
6-BENZYLADENINE	2010	26	141	0.3	0.3
6-BENZYLADENINE	2010	26	147	0.1	0.1
6-BENZYLADENINE	2010	26	149	0.1	0.1
6-BENZYLADENINE	2010	26	151	0.1	0.1
6-BENZYLADENINE	2010	26	155	0.1	0.1
6-BENZYLADENINE	2010	26	159	4	4
6-BENZYLADENINE	2010	26	161	0.2	0.2
6-BENZYLADENINE	2010	26	163	0.1	0.1
6-BENZYLADENINE	2010	26	165	0.1	0.1
6-BENZYLADENINE	2010	27	019	0.1	0.1
6-BENZYLADENINE	2010	27	025	0.1	0.1
6-BENZYLADENINE	2010	27	037	0.1	0.1
6-BENZYLADENINE	2010	27	045	0.1	0.1
6-BENZYLADENINE	2010	27	049	0.1	0.1
6-BENZYLADENINE	2010	27	053	0.1	0.1
6-BENZYLADENINE	2010	27	055	0.1	0.1
6-BENZYLADENINE	2010	27	079	0.1	0.1
6-BENZYLADENINE	2010	27	097	0.1	0.1
6-BENZYLADENINE	2010	27	109	0.1	0.1
6-BENZYLADENINE	2010	27	131	0.2	0.2
6-BENZYLADENINE	2010	27	139	0.2	0.2
6-BENZYLADENINE	2010	27	145	0.1	0.1
6-BENZYLADENINE	2010	27	153	0.1	0.1
6-BENZYLADENINE	2010	27	157	0.4	0.4
6-BENZYLADENINE	2010	27	163	0.3	0.3
6-BENZYLADENINE	2010	27	169	0.5	0.4
6-BENZYLADENINE	2010	27	171	0.3	0.3
6-BENZYLADENINE	2010	29	005	0.1
6-BENZYLADENINE	2010	29	033	0.1	0.1
6-BENZYLADENINE	2010	29	069	0.1	0.1
6-BENZYLADENINE	2010	29	107	0.5	0.4
6-BENZYLADENINE	2010	29	147	0.1
6-BENZYLADENINE	2010	29	195	0.1	0.1
6-BENZYLADENINE	2010	29	201	0.1
6-BENZYLADENINE	2010	33	001	0.1	0.1
6-BENZYLADENINE	2010	33	003	0.1	0.1
6-BENZYLADENINE	2010	33	005	0.1	0.1
6-BENZYLADENINE	2010	33	007	0.1	0.1
6-BENZYLADENINE	2010	33	009	0.3	0.3
6-BENZYLADENINE	2010	33	011	0.9	0.9
6-BENZYLADENINE	2010	33	013	0.6	0.6
6-BENZYLADENINE	2010	33	015	1.3	1.4
6-BENZYLADENINE	2010	33	017	0.2	0.2
6-BENZYLADENINE	2010	34	005	0.1	0.1
6-BENZYLADENINE	2010	34	015	0.2	0.2
6-BENZYLADENINE	2010	34	019	0.3	0.3
6-BENZYLADENINE	2010	34	025	0.1	0.1
6-BENZYLADENINE	2010	34	027	0.2	0.2
6-BENZYLADENINE	2010	34	033	0.1	0.1
6-BENZYLADENINE	2010	34	035	0.1	0.1
6-BENZYLADENINE	2010	34	037	0.2	0.2
6-BENZYLADENINE	2010	34	041	0.3	0.3
6-BENZYLADENINE	2010	36	003	0.5	0.5
6-BENZYLADENINE	2010	36	007		0.3
6-BENZYLADENINE	2010	36	009	0.5	0.5
6-BENZYLADENINE	2010	36	011		0.4
6-BENZYLADENINE	2010	36	013	2	2
6-BENZYLADENINE	2010	36	015		1
6-BENZYLADENINE	2010	36	017		0.2
6-BENZYLADENINE	2010	36	019	0.7	0.7
6-BENZYLADENINE	2010	36	021	4.1	4.1
6-BENZYLADENINE	2010	36	025	0.1	0.1
6-BENZYLADENINE	2010	36	027	1	1
6-BENZYLADENINE	2010	36	029	0.7	0.7
6-BENZYLADENINE	2010	36	037	1.7	1.7
6-BENZYLADENINE	2010	36	039	0.1	0.1
6-BENZYLADENINE	2010	36	043		0.1
6-BENZYLADENINE	2010	36	045		0.3
6-BENZYLADENINE	2010	36	049		0.1
